taxa	taxonomy	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
Paenibacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus	98	111	55	71	75	21	87	86	127	87	49	185	62	48	95	125	166	39	62	64	46	81	91	102	107	69	60	98	114	57	51	33	48	107	52	63	110	110	77	116
Thermobacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Thermobacillus	24	22	14	23	0	7	18	0	4	64	9	69	12	30	37	79	64	2	8	4	9	32	53	31	32	26	12	27	18	25	7	24	13	45	5	11	50	25	19	29
Solibacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Solibacillus	0	2	3	3	7	6	3	7	8	7	3	9	8	2	8	15	7	6	1	3	2	3	2	11	4	4	14	7	15	7	2	5	14	3	1	2	2	4	4	6
Macrococcus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Macrococcus	25	7	3	5	4	2	5	8	3	3	1	2	5	12	4	19	15	0	10	3	3	6	11	9	6	8	73	21	2	7	5	9	2	8	17	16	21	4	15	32
Staphylococcus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	54	33	35	51	43	235	39	12	176	82	12	17	31	10	144	29	71	15	28	16	59	64	34	120	22	51	1353	45	64	377	48	21	10	62	33	42	72	44	110	86
Exiguobacterium	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|g__Exiguobacterium	41	36	10	16	94	14	17	10	9	8	48	84	19	3	1	8	40	10	12	1	40	7	65	5	5	60	44	6	32	4	99	111	104	6	104	50	4	106	6	6
Aerococcus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Aerococcus	0	2	1	2	0	0	9	0	1	6	0	14	0	1	38	2	9	4	2	4	1	1	0	1	5	7	3	0	0	2	0	1	1	0	0	2	1	4	3	1
Carnobacterium	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Carnobacterium	13	2	4	20	3	5	7	7	10	21	121	16	0	0	7	5	27	2	3	3	2	10	15	2	5	9	2	8	44	5	4	4	9	15	2	6	25	2	4	6
Enterococcus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	510	1446	1117	1155	1549	669	470	279	733	396	1025	484	986	250	318	1759	1020	995	823	812	960	459	2833	784	474	697	969	654	555	1630	1660	2691	393	540	1589	4228	1163	390	394	4707
Melissococcus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Melissococcus	0	0	0	1	0	6	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	2	5	1	7	2	0	0	1	0	0	2	2	1	1	3
Tetragenococcus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Tetragenococcus	21	7	8	4	4	7	8	0	0	7	2	25	3	2	5	6	19	2	2	4	0	20	9	1	6	5	3	9	9	3	13	3	3	4	2	12	4	1	2	62
Lactobacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	1045	254	139	174	435	136	362	44	2255	157	76	927	223	112	184	25547	191753	785	114	79	44422	169	232	959	338	165997	370	79	261	105	144	1011	269	2045	189	28801	215	554	192	213
Pediococcus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus	10	11	6	1	1	0	4	12	4	3	1	3	7	1	1	7	2	8	2	1	10	3	1	6	1	68	5	13	2	1	3	1	2	7	0	26	2	1	1	10
Leuconostoc	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc	81	19	24	19	9	20	12	4	128	11	24	77	25	7	4	113	23	6	6	6	9	32	37	6	9	25	19	10	16	5	4	29	9	21	4	1310	16	12	2	15
Oenococcus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Oenococcus	30	16	0	4	17	2	17	0	2	7	24	24	21	1	31	4	20	0	4	0	4	19	12	12	0	13	29	9	41	5	3	23	16	5	1	5	0	1	1	0
Weissella	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella	0	0	2	1	4	3	4	0	2	2	3	1	2	2	30	18	4	1	1	1	15	1	0	11	0	4	13	0	0	2	1	10	2	1	7	56	1	0	0	0
Lactococcus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	65	34	82	195	17	30	9	9	39	27	74	27	28	12	12	315	81	119	8	31	141	167	311	49	27	26	396	58	268	23	23	427	91	33	11	8192	33	34	37	360
Streptococcus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	9129	7970	14141	7582	1348	7684	2462	1294	4083	1409	4077	2517	5165	1266	636	47399	110478	1797	1915	1886	61285	2464	10610	9985	2494	163118	11817	3156	7802	2921	1315	24268	2068	6118	1070	140036	7739	5918	1644	142763
Alkaliphilus	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Alkaliphilus	22	19	38	35	7	42	18	15	25	20	13	26	10	15	11	13	87	32	33	9	7	19	18	21	25	30	6	31	13	48	19	16	30	24	12	17	96	31	42	43
Candidatus_Arthromitus	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Candidatus_Arthromitus	4	2	3	7	11	55	7	6	5	9	2	7	1	3	5	6	12	3	4	3	2	7	11	2	5	9	6	8	2	14	5	1	9	2	1	10	22	5	6	21
Clostridium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	954	925	1579	868	2924	3925	1868	434	411	887	2010	745	778	420	419	6428	2107	425	843	464	577	839	1988	1292	628	1213	476	1280	1331	1833	713	658	1073	1090	438	668	2568	645	1021	2331
Sulfobacillus	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XVII._Incertae_Sedis|g__Sulfobacillus	0	1	0	0	1	1	0	0	0	1	2	0	0	0	6	0	0	0	0	0	0	0	0	1	9	2	0	1	0	4	0	0	0	0	0	0	0	0	0	1
Thermaerobacter	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XVII._Incertae_Sedis|g__Thermaerobacter	12	8	5	9	6	1	23	3	8	22	0	67	10	12	19	3	13	5	11	32	11	10	5	18	11	10	4	15	20	8	10	8	6	4	5	11	2	14	16	7
Acetobacterium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Acetobacterium	23	18	58	7	4	16	20	1	16	7	34	44	2	3	4	5	10	5	10	1	15	3	38	11	8	28	4	18	13	15	16	0	3	7	10	6	28	2	7	8
Eubacterium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	180953	36200	24767	835108	23786	432965	153118	817	7485	166561	474400	108352	30742	19733	39362	145424	336767	4203	1176952	79567	156896	179406	92148	480800	13602	75404	8359	46684	48530	103860	72088	16202	18119	42248	114108	185347	230629	343808	198176	259788
Heliobacterium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Heliobacteriaceae|g__Heliobacterium	22	10	2	13	16	4	14	5	2	38	26	18	12	23	24	8	20	2	9	42	14	14	6	31	17	26	6	21	14	3	23	11	7	12	15	32	7	32	14	4
Blautia	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	26931	29117	19055	27485	13658	43716	35180	2529	5787	15493	13253	23747	13918	12141	11251	20501	101594	10415	38808	12562	26665	24482	22497	42266	21618	40845	44080	33130	19762	204615	28910	15945	17141	30395	11253	28089	84941	36301	71236	125680
Butyrivibrio	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	745	570	297	382	465	567	839	67	118	386	260	307	131	190	162	318	752	175	344	188	220	326	150	416	241	234	184	362	279	371	258	208	414	586	376	301	669	334	644	726
Cellulosilyticum	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Cellulosilyticum	101	45	117	68	10	47	132	20	29	114	46	63	39	23	97	64	113	41	69	38	52	57	35	59	75	36	26	54	76	121	70	25	28	59	30	20	104	60	123	134
Coprococcus	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	51222	15440	5944	39808	3436	12536	11338	420	1469	98923	7058	62946	3374	4258	5765	7042	160852	2156	11526	5299	24901	8143	10359	10046	5222	19006	5254	34353	8195	15152	46262	13892	6208	13018	108324	9267	13790	18319	23399	19425
Lachnoclostridium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium	5332	5558	3959	7320	3968	4554	4193	2790	5551	4184	2391	7590	23412	1697	2308	3153	5199	2373	3010	3196	2164	4275	3120	3838	3824	2423	2988	2520	5336	3865	1319	1497	2023	4851	1372	2186	3632	2646	3914	4532
Roseburia	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	74606	107645	207870	149423	50800	355919	139024	1733	5605	28451	15836	28679	397312	56118	32017	110520	131156	5149	40143	17136	17003	22334	181104	181033	46109	26359	237110	50088	18864	165484	11039	31401	27981	31703	34884	20811	158166	19310	225237	69961
Oscillibacter	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	1280	665	179	739	341	61	861	106	81	1307	101	1695	979	484	1338	131	617	250	905	820	215	637	199	715	1284	1207	340	905	1255	291	714	476	372	467	259	557	116	846	431	300
Candidatus_Desulforudis	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Candidatus_Desulforudis	22	3	1	1	1	0	3	0	1	5	3	2	5	1	2	2	4	4	8	2	3	1	4	3	5	3	5	10	4	3	8	0	1	1	7	2	1	4	7	1
Dehalobacter	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Dehalobacter	41	3	6	5	3	2	5	0	7	6	7	1	11	4	5	1	6	5	9	7	4	5	14	19	12	18	5	3	38	10	15	7	10	3	11	11	16	5	3	3
Desulfitobacterium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Desulfitobacterium	36	43	17	15	16	16	19	62	48	30	7	48	13	25	12	29	35	32	11	61	25	19	12	27	87	26	29	10	39	18	31	8	30	16	28	39	19	30	31	32
Desulfosporosinus	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Desulfosporosinus	19	33	36	21	13	12	27	3	1	11	13	19	11	13	8	22	39	24	20	11	9	29	18	11	11	22	2	19	18	26	9	33	22	76	11	5	57	29	35	41
Desulfotomaculum	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Desulfotomaculum	31	36	40	115	26	12	30	34	25	173	30	177	62	47	205	233	59	25	24	48	31	205	259	132	128	55	64	38	59	127	36	81	67	150	22	37	213	45	144	108
Pelotomaculum	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Pelotomaculum	3	3	0	1	17	65	1	1	0	6	0	7	9	2	2	9	13	2	7	1	2	7	16	4	14	2	7	11	10	12	13	5	8	6	0	6	12	5	3	30
Syntrophobotulus	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Syntrophobotulus	7	13	64	19	9	9	11	88	75	22	27	42	33	7	13	25	11	48	24	21	8	34	14	16	33	14	35	15	11	33	7	1	24	15	8	2	71	11	16	3
Thermincola	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Thermincola	1	1	4	2	0	0	2	4	1	9	2	10	1	3	1	2	4	5	6	4	4	6	0	4	5	10	25	10	0	5	7	0	3	0	6	12	25	8	2	0
Filifactor	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Filifactor	132	156	43	71	81	47	40	7	14	33	110	32	20	51	30	39	87	40	81	13	34	33	75	28	34	66	39	33	29	94	35	50	18	74	14	173	69	40	72	431
Peptoclostridium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptoclostridium	2621	2809	2567	3214	1883	2155	2576	1340	1880	1527	3110	1970	2977	1499	899	2390	4451	2109	3812	2635	1301	2457	3347	2891	1702	1595	1010	1793	2236	4438	1499	788	799	4027	794	1789	3904	1586	3306	5924
Ethanoligenens	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ethanoligenens	170	124	68	173	102	51	172	12	19	220	21	247	121	101	180	96	192	46	55	231	79	255	64	151	92	180	57	159	276	59	95	88	268	211	51	125	50	102	141	231
Faecalibacterium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	271068	446030	404486	307585	159743	189344	187179	2234	3138	273141	53988	280660	206125	114051	91130	127753	373356	5599	125643	143988	235861	546406	420535	148270	148775	244694	142503	137271	329415	210864	94191	108360	165354	621458	194000	236227	151657	89030	241828	593441
Ruminiclostridium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminiclostridium	2236	3020	1054	2140	793	1067	2348	269	328	79080	1040	1935	1143	737	1188	1074	66981	684	2315	2138	960	21899	1523	2421	2156	3393	953	176583	3315	2028	1497	1025	39739	8439	1285	1686	2834	1823	1597	4186
Ruminococcus	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	16156	23800	41159	231639	6460	19861	14066	4105	1909	8877	85571	16589	55325	40226	18945	4116	155149	6899	108931	30191	5703	28745	16424	31411	68921	70179	6828	12779	9892	17295	8966	9106	6903	276305	16468	7178	24074	34985	18291	453699
Symbiobacterium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Symbiobacteriaceae|g__Symbiobacterium	32	9	6	17	11	3	34	5	1	19	1	46	28	7	19	11	18	4	6	12	7	8	6	15	13	24	3	16	33	4	18	7	9	33	7	26	3	30	8	1
Syntrophomonas	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Syntrophomonadaceae|g__Syntrophomonas	1	32	10	0	1	0	22	0	0	4	1	9	0	2	8	0	4	1	2	3	0	1	0	86	0	1	1	26	11	1	0	1	0	0	0	3	3	5	53	1
Syntrophothermus	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Syntrophomonadaceae|g__Syntrophothermus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Anaerococcus	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|g__Anaerococcus	117	128	135	85	48	47	63	0	0	124	64	63	69	30	47	88	177	8	27	36	86	216	121	66	33	88	39	69	133	63	26	45	60	234	63	89	46	33	131	245
Finegoldia	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|g__Finegoldia	35	7	12	12	12	28	71	90	59	9	21	46	15	13	13	21	138	27	6	21	7	13	6	8	13	42	5	17	46	15	26	17	6	8	9	2	61	6	26	32
Gottschalkia	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|g__Gottschalkia	7	1	0	14	5	24	11	2	2	12	35	4	1	2	3	1	33	0	1	4	0	1	6	9	2	3	7	28	18	6	7	2	3	12	3	1	3	5	1	7
Halanaerobium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halanaerobium	15	6	1	18	12	4	17	5	1	19	43	11	3	1	12	11	56	0	8	6	6	0	7	17	8	9	6	23	73	6	4	1	4	6	1	2	17	12	2	13
Halothermothrix	d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halothermothrix	0	2	0	0	0	1	1	0	0	1	1	1	1	0	0	0	3	1	0	0	1	0	0	0	3	2	1	6	0	1	1	0	0	0	0	0	1	0	0	0
Acetohalobium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Acetohalobium	4	0	1	2	2	5	1	0	1	10	0	0	0	4	7	4	6	3	2	27	6	5	2	11	0	3	2	1	20	4	2	1	8	1	5	1	13	1	14	2
Halobacteroides	d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Halobacteroides	2	2	1	1	2	10	4	0	0	6	0	0	0	1	1	4	13	0	1	3	0	0	2	1	0	7	8	4	2	3	2	0	2	0	1	2	1	2	0	10
Natranaerobius	d__Bacteria|p__Firmicutes|c__Clostridia|o__Natranaerobiales|f__Natranaerobiaceae|g__Natranaerobius	5	0	1	4	1	4	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	2	0	0	0	1	1	1	0
Ammonifex	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Ammonifex	4	2	0	2	0	1	6	0	0	7	0	5	1	3	4	0	2	0	3	0	1	3	1	2	2	7	2	3	4	0	1	2	0	0	0	3	0	3	3	0
Caldanaerobacter	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Caldanaerobacter	19	8	3	28	1	7	5	1	5	11	2	39	5	1	9	2	18	3	2	2	3	2	7	20	7	5	5	26	55	6	12	4	7	11	2	1	8	4	4	4
Carboxydothermus	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Carboxydothermus	0	7	8	16	1	0	4	22	13	18	0	43	4	3	2	7	5	16	7	15	15	17	1	6	22	59	16	2	2	20	11	3	9	10	40	13	26	11	12	6
Moorella	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Moorella	8	3	3	11	11	8	25	1	2	37	1	12	5	3	17	3	28	3	5	2	23	32	6	18	9	21	3	6	30	5	12	12	8	23	3	16	2	15	16	27
Tepidanaerobacter	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Tepidanaerobacter	6	1	0	2	0	0	1	0	1	2	0	2	0	0	0	3	5	0	1	3	2	1	3	3	3	6	5	10	6	0	3	28	1	1	1	6	2	4	1	8
Thermacetogenium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Thermacetogenium	6	2	5	0	0	0	1	0	0	7	0	5	2	1	4	0	8	2	0	0	2	1	4	3	2	2	1	3	0	1	6	3	1	7	2	4	7	12	4	2
Thermoanaerobacter	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Thermoanaerobacter	12	19	1	8	4	14	18	3	1	15	3	5	7	3	5	6	16	2	3	6	10	2	7	45	0	17	2	11	22	6	5	6	9	4	4	5	6	14	21	20
Caldicellulosiruptor	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III._Incertae_Sedis|g__Caldicellulosiruptor	30	9	11	22	29	17	41	8	9	25	57	23	10	5	13	3	49	12	16	11	43	20	16	14	19	14	13	29	60	23	15	7	19	23	73	13	12	8	13	20
Thermoanaerobacterium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III._Incertae_Sedis|g__Thermoanaerobacterium	23	16	15	13	6	33	34	4	17	12	14	9	27	12	7	11	39	15	1	22	9	23	13	15	2	10	4	11	10	18	12	5	21	7	6	12	50	16	10	30
Thermosediminibacter	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III._Incertae_Sedis|g__Thermosediminibacter	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	5	1	1	0	0	0	0	2	3	0	1	0	0
Mahella	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_IV._Incertae_Sedis|g__Mahella	46	10	47	16	10	7	25	1	10	7	35	5	49	8	4	2	21	11	15	5	4	22	8	19	6	11	4	17	5	28	1	3	23	0	5	9	76	11	3	12
Coprothermobacter	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae|g__Coprothermobacter	2	0	1	0	1	0	0	26	0	0	0	1	1	0	1	18	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0
Thermodesulfobium	d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae|g__Thermodesulfobium	1	2	0	3	0	7	3	2	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	9	3	1	0	0	0	0	0	1	0	0	3
Erysipelothrix	d__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix	18	26	5	17	5	20	16	3	16	11	14	10	10	21	144	9	33	17	12	16	15	8	17	14	9	13	3	17	21	25	31	27	9	6	13	30	34	50	10	37
Faecalitalea	d__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea	1276	1642	974	964	780	534	1363	470	634	677	694	1192	1063	725	537	1425	1812	842	9249	602	1311	1183	2321	646	1254	605	689	770	571	2391	790	407	522	1707	269	614	2727	1342	1031	2236
Acidaminococcus	d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	96	44	151	196	164	12	78	217	85	276	4	568	93	108	79	132	108	171	131	246	1402	281	22	358	246	223	261	99	160	201	247	670	108	132	201	280	204	176	163	109
Megamonas	d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	14	10	36	50	37	24	40	362316	478478	20	10	40	45	31	55	102264	41	11	3	12	64796	19	93	45221	14872	48840	82224	10906	202927	16	42	4718	34356	34	10053	53	35	64380	19541	70
Megasphaera	d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera	80	66	4	13	114	16	59	13	4	29	191	87	69	24	82	29	50	18	21	12	56624	37	54	61	28	138	101	50	7337	14	99	142	74	47	46	49	12	16	294	16
Selenomonas	d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas	183	89	43	100	51	45	137	421	449	112	77	208	60	63	91	200	126	48	41	102	119	63	59	162	92	184	159	99	495	59	114	70	72	99	101	157	115	262	100	48
Veillonella	d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	908	10067	105	165	817	5627	88	38	160	183	296	142	67	29	83	6487	2502	88	44	45	4974	110	13852	862	89	1254	947	1057	1921	194	372	3595	136	244	383	4665	606	616	88	1007
Fusobacterium	d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	81	83	53	96	10	266	323	691	31	19	6311	596	22	1	9	488	28	116	5	5	97	467	355	33	120	74	25	23	43	72	5	173	11	15	96	37	14	4	5	11
Ilyobacter	d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Ilyobacter	5	28	11	6	5	11	11	175	5	9	473	40	3	0	8	106	10	29	10	7	4	29	24	45	10	2	4	10	15	10	2	2	3	23	9	3	5	8	15	10
Leptotrichia	d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia	31	10	6	5	15	16	14	43	1	15	445	43	4	2	5	30	9	7	7	1	10	24	16	11	52	8	4	12	7	3	2	4	4	1	17	60	6	3	18	4
Sebaldella	d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sebaldella	2	5	2	3	2	1	1	22	1	0	77	4	1	5	1	17	3	8	7	1	3	6	6	6	4	6	2	6	7	6	4	8	3	10	3	1	7	2	11	29
Streptobacillus	d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Streptobacillus	14	1	3	7	0	4	2	32	2	4	437	29	5	0	1	30	38	9	3	2	5	34	86	12	8	4	5	5	53	5	4	1	33	3	15	1	36	1	15	4
Gemmatimonas	d__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas	7	0	0	7	1	0	0	6	4	4	0	3	0	1	0	5	8	3	0	1	1	1	0	3	2	10	4	12	3	3	2	0	2	3	2	4	0	4	1	0
Ignavibacterium	d__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae|g__Ignavibacterium	4	2	7	4	0	20	6	2	0	5	0	4	0	4	1	0	5	0	7	2	7	8	5	5	12	3	5	4	2	7	3	2	8	9	10	0	19	6	1	1
Melioribacter	d__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Melioribacteraceae|g__Melioribacter	6	3	2	3	0	14	2	7	2	0	1	5	13	1	5	1	2	12	2	5	0	2	3	1	2	4	1	2	0	3	0	6	1	2	6	2	0	2	3	0
Leptospirillum	d__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Leptospirillum	1	0	0	1	2	0	2	0	0	3	0	1	0	0	1	1	5	0	0	1	3	0	1	8	0	1	0	4	2	0	2	3	2	0	1	2	0	0	0	0
Nitrospira	d__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira	7	2	0	0	0	0	0	3	6	4	4	2	8	1	0	0	0	0	1	1	4	2	0	4	15	1	1	4	2	1	2	1	3	2	3	8	16	2	4	0
Thermodesulfovibrio	d__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Thermodesulfovibrio	3	1	0	3	0	5	1	1	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	5	0	2	4
Phycisphaera	d__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__Phycisphaera	22	2	0	2	1	0	18	0	1	7	0	72	21	1	2	12	10	1	4	7	2	5	1	4	3	8	5	6	18	0	4	4	3	2	3	4	5	6	4	0
